"ID";"Sources";"Emissions";"Periods";"EmissionsDutchTerritory_1"
"6535";"A025430";"A044118";"1997JJ00";"     2.9"
"6536";"A025430";"A044118";"1998JJ00";"     2.8"
"6537";"A025430";"A044118";"1999JJ00";"     3.0"
"6538";"A025430";"A044118";"2000JJ00";"     2.9"
"6539";"A025430";"A044118";"2001JJ00";"     2.8"
"6540";"A025430";"A044118";"2002JJ00";"     2.6"
"6541";"A025430";"A044118";"2003JJ00";"     2.5"
"6542";"A025430";"A044118";"2004JJ00";"     2.2"
"6543";"A025430";"A044118";"2005JJ00";"     2.1"
"6544";"A025430";"A044118";"2006JJ00";"     1.9"
"6545";"A025430";"A044118";"2007JJ00";"     1.8"
"6546";"A025430";"A044118";"2008JJ00";"     1.6"
"6547";"A025430";"A044118";"2009JJ00";"     1.4"
"6548";"A025430";"A044118";"2010JJ00";"     1.4"
"6549";"A025430";"A044118";"2011JJ00";"     1.3"
"6550";"A025430";"A044118";"2012JJ00";"     1.2"
"6551";"A025430";"A044118";"2013JJ00";"     1.1"
"6552";"A025430";"A044118";"2014JJ00";"     1.1"
"6553";"A025430";"A044118";"2015JJ00";"     1.1"
"6554";"A025430";"A044118";"2016JJ00";"     0.9"
"6555";"A025430";"A044118";"2017JJ00";"     0.9"
"6556";"A025430";"A044118";"2018JJ00";"     0.9"
"6557";"A025430";"A044118";"2019JJ00";"     0.8"
"6558";"A025430";"A044118";"2020JJ00";"     0.8"
"6559";"A025430";"A044118";"2021JJ00";"     0.8"
"6560";"A025430";"A044112";"1990JJ00";"    13.2"
"6561";"A025430";"A044112";"1991JJ00";"    12.8"
"6562";"A025430";"A044112";"1992JJ00";"    12.7"
"6563";"A025430";"A044112";"1993JJ00";"    12.9"
"6564";"A025430";"A044112";"1994JJ00";"    13.0"
"6565";"A025430";"A044112";"1995JJ00";"    13.9"
"6566";"A025430";"A044112";"1996JJ00";"    13.1"
"6567";"A025430";"A044112";"1997JJ00";"    13.1"
"6568";"A025430";"A044112";"1998JJ00";"    13.2"
"6569";"A025430";"A044112";"1999JJ00";"    14.6"
"6570";"A025430";"A044112";"2000JJ00";"    14.7"
"6571";"A025430";"A044112";"2001JJ00";"    14.3"
"6572";"A025430";"A044112";"2002JJ00";"    13.6"
"6573";"A025430";"A044112";"2003JJ00";"    13.5"
"6574";"A025430";"A044112";"2004JJ00";"    12.6"
"6575";"A025430";"A044112";"2005JJ00";"    12.9"
"6576";"A025430";"A044112";"2006JJ00";"    12.2"
"6577";"A025430";"A044112";"2007JJ00";"    11.9"
"6578";"A025430";"A044112";"2008JJ00";"    11.2"
"6579";"A025430";"A044112";"2009JJ00";"    10.7"
"6580";"A025430";"A044112";"2010JJ00";"    10.7"
"6581";"A025430";"A044112";"2011JJ00";"    10.7"
"6582";"A025430";"A044112";"2012JJ00";"     9.9"
"6583";"A025430";"A044112";"2013JJ00";"     9.7"
"6584";"A025430";"A044112";"2014JJ00";"    10.5"
"6585";"A025430";"A044112";"2015JJ00";"    10.3"
"6586";"A025430";"A044112";"2016JJ00";"     9.1"
"6587";"A025430";"A044112";"2017JJ00";"     8.4"
"6588";"A025430";"A044112";"2018JJ00";"     9.2"
"6589";"A025430";"A044112";"2019JJ00";"     8.3"
"6590";"A025430";"A044112";"2020JJ00";"     8.0"
"6591";"A025430";"A044112";"2021JJ00";"     7.7"
"6592";"A025430";"A044110";"1990JJ00";"     0.0"
"6593";"A025430";"A044110";"1991JJ00";"     0.0"
"6594";"A025430";"A044110";"1992JJ00";"     0.0"
"6595";"A025430";"A044110";"1993JJ00";"     0.0"
"6596";"A025430";"A044110";"1994JJ00";"     0.0"
"6597";"A025430";"A044110";"1995JJ00";"     0.0"
"6598";"A025430";"A044110";"1996JJ00";"     0.0"
"6599";"A025430";"A044110";"1997JJ00";"     0.0"
"6600";"A025430";"A044110";"1998JJ00";"     0.0"
"6601";"A025430";"A044110";"1999JJ00";"     0.0"
"6602";"A025430";"A044110";"2000JJ00";"     0.0"
"6603";"A025430";"A044110";"2001JJ00";"     0.0"
"6604";"A025430";"A044110";"2002JJ00";"     0.0"
"6605";"A025430";"A044110";"2003JJ00";"     0.0"
"6606";"A025430";"A044110";"2004JJ00";"     0.0"
"6607";"A025430";"A044110";"2005JJ00";"     0.0"
"6608";"A025430";"A044110";"2006JJ00";"     0.0"
"6609";"A025430";"A044110";"2007JJ00";"     0.0"
"6610";"A025430";"A044110";"2008JJ00";"     0.0"
"6611";"A025430";"A044110";"2009JJ00";"     0.0"
"6612";"A025430";"A044110";"2010JJ00";"     0.0"
"6613";"A025430";"A044110";"2011JJ00";"     0.0"
"6614";"A025430";"A044110";"2012JJ00";"     0.0"
"6615";"A025430";"A044110";"2013JJ00";"     0.0"
"6616";"A025430";"A044110";"2014JJ00";"     0.0"
"6617";"A025430";"A044110";"2015JJ00";"     0.0"
"6618";"A025430";"A044110";"2016JJ00";"     0.0"
"6619";"A025430";"A044110";"2017JJ00";"     0.0"
"6620";"A025430";"A044110";"2018JJ00";"     0.0"
"6621";"A025430";"A044110";"2019JJ00";"     0.0"
"6622";"A025430";"A044110";"2020JJ00";"     0.0"
"6623";"A025430";"A044110";"2021JJ00";"     0.0"
"6624";"A025430";"A044114";"1990JJ00";"     1.2"
"6625";"A025430";"A044114";"1991JJ00";"     1.2"
"6626";"A025430";"A044114";"1992JJ00";"     1.2"
"6627";"A025430";"A044114";"1993JJ00";"     1.2"
"6628";"A025430";"A044114";"1994JJ00";"     1.2"
"6629";"A025430";"A044114";"1995JJ00";"     1.2"
"6630";"A025430";"A044114";"1996JJ00";"     1.1"
"6631";"A025430";"A044114";"1997JJ00";"     1.1"
"6632";"A025430";"A044114";"1998JJ00";"     1.1"
"6633";"A025430";"A044114";"1999JJ00";"     1.2"
"6634";"A025430";"A044114";"2000JJ00";"     1.2"
"6635";"A025430";"A044114";"2001JJ00";"     1.2"
"6636";"A025430";"A044114";"2002JJ00";"     1.1"
"6637";"A025430";"A044114";"2003JJ00";"     1.2"
"6638";"A025430";"A044114";"2004JJ00";"     1.1"
"6639";"A025430";"A044114";"2005JJ00";"     1.2"
"6640";"A025430";"A044114";"2006JJ00";"     1.1"
"6641";"A025430";"A044114";"2007JJ00";"     1.1"
"6642";"A025430";"A044114";"2008JJ00";"     0.6"
"6643";"A025430";"A044114";"2009JJ00";"     0.3"
"6644";"A025430";"A044114";"2010JJ00";"     0.1"
"6645";"A025430";"A044114";"2011JJ00";"     0.0"
"6646";"A025430";"A044114";"2012JJ00";"     0.0"
"6647";"A025430";"A044114";"2013JJ00";"     0.0"
"6648";"A025430";"A044114";"2014JJ00";"     0.0"
"6649";"A025430";"A044114";"2015JJ00";"     0.0"
"6650";"A025430";"A044114";"2016JJ00";"     0.0"
"6651";"A025430";"A044114";"2017JJ00";"     0.0"
"6652";"A025430";"A044114";"2018JJ00";"     0.0"
"6653";"A025430";"A044114";"2019JJ00";"     0.0"
"6654";"A025430";"A044114";"2020JJ00";"     0.0"
"6655";"A025430";"A044114";"2021JJ00";"     0.0"
"6656";"A025430";"A044113";"1990JJ00";"     1.6"
"6657";"A025430";"A044113";"1991JJ00";"     1.6"
"6658";"A025430";"A044113";"1992JJ00";"     1.5"
"6659";"A025430";"A044113";"1993JJ00";"     1.4"
"6660";"A025430";"A044113";"1994JJ00";"     1.4"
"6661";"A025430";"A044113";"1995JJ00";"     1.4"
"6662";"A025430";"A044113";"1996JJ00";"     1.3"
"6663";"A025430";"A044113";"1997JJ00";"     1.3"
"6664";"A025430";"A044113";"1998JJ00";"     1.2"
"6665";"A025430";"A044113";"1999JJ00";"     1.3"
"6666";"A025430";"A044113";"2000JJ00";"     1.3"
"6667";"A025430";"A044113";"2001JJ00";"     1.3"
"6668";"A025430";"A044113";"2002JJ00";"     1.2"
"6669";"A025430";"A044113";"2003JJ00";"     1.1"
"6670";"A025430";"A044113";"2004JJ00";"     1.1"
"6671";"A025430";"A044113";"2005JJ00";"     1.1"
"6672";"A025430";"A044113";"2006JJ00";"     1.0"
"6673";"A025430";"A044113";"2007JJ00";"     0.9"
"6674";"A025430";"A044113";"2008JJ00";"     0.8"
"6675";"A025430";"A044113";"2009JJ00";"     0.6"
"6676";"A025430";"A044113";"2010JJ00";"     0.6"
"6677";"A025430";"A044113";"2011JJ00";"     0.6"
"6678";"A025430";"A044113";"2012JJ00";"     0.5"
"6679";"A025430";"A044113";"2013JJ00";"     0.5"
"6680";"A025430";"A044113";"2014JJ00";"     0.5"
"6681";"A025430";"A044113";"2015JJ00";"     0.5"
"6682";"A025430";"A044113";"2016JJ00";"     0.4"
"6683";"A025430";"A044113";"2017JJ00";"     0.4"
"6684";"A025430";"A044113";"2018JJ00";"     0.4"
"6685";"A025430";"A044113";"2019JJ00";"     0.3"
"6686";"A025430";"A044113";"2020JJ00";"     0.3"
"6687";"A025430";"A044113";"2021JJ00";"     0.3"
"6688";"A048120";"A044109";"1990JJ00";"  1400.0"
"6689";"A048120";"A044109";"1991JJ00";"  1400.0"
"6690";"A048120";"A044109";"1992JJ00";"  1400.0"
"6691";"A048120";"A044109";"1993JJ00";"  1400.0"
"6692";"A048120";"A044109";"1994JJ00";"  1500.0"
"6693";"A048120";"A044109";"1995JJ00";"  1500.0"
"6694";"A048120";"A044109";"1996JJ00";"  1600.0"
"6695";"A048120";"A044109";"1997JJ00";"  1600.0"
"6696";"A048120";"A044109";"1998JJ00";"  1600.0"
"6697";"A048120";"A044109";"1999JJ00";"  1800.0"
"6698";"A048120";"A044109";"2000JJ00";"  1700.0"
"6699";"A048120";"A044109";"2001JJ00";"  1700.0"
"6700";"A048120";"A044109";"2002JJ00";"  1600.0"
"6701";"A048120";"A044109";"2003JJ00";"  1500.0"
"6702";"A048120";"A044109";"2004JJ00";"  1500.0"
"6703";"A048120";"A044109";"2005JJ00";"  1600.0"
"6704";"A048120";"A044109";"2006JJ00";"  1600.0"
"6705";"A048120";"A044109";"2007JJ00";"  1600.0"
"6706";"A048120";"A044109";"2008JJ00";"  1700.0"
"6707";"A048120";"A044109";"2009JJ00";"  1700.0"
"6708";"A048120";"A044109";"2010JJ00";"  1500.0"
"6709";"A048120";"A044109";"2011JJ00";"  1600.0"
"6710";"A048120";"A044109";"2012JJ00";"  1400.0"
"6711";"A048120";"A044109";"2013JJ00";"  1500.0"
"6712";"A048120";"A044109";"2014JJ00";"  1500.0"
"6713";"A048120";"A044109";"2015JJ00";"  1400.0"
"6714";"A048120";"A044109";"2016JJ00";"  1500.0"
"6715";"A048120";"A044109";"2017JJ00";"  1400.0"
"6716";"A048120";"A044109";"2018JJ00";"  1500.0"
"6717";"A048120";"A044109";"2019JJ00";"  1400.0"
"6718";"A048120";"A044109";"2020JJ00";"  1500.0"
"6719";"A048120";"A044109";"2021JJ00";"  1500.0"
"6720";"A048120";"A044108";"1990JJ00";"     9.8"
"6721";"A048120";"A044108";"1991JJ00";"    10.3"
"6722";"A048120";"A044108";"1992JJ00";"    10.5"
"6723";"A048120";"A044108";"1993JJ00";"    10.9"
"6724";"A048120";"A044108";"1994JJ00";"    11.6"
"6725";"A048120";"A044108";"1995JJ00";"    11.9"
"6726";"A048120";"A044108";"1996JJ00";"    12.8"
"6727";"A048120";"A044108";"1997JJ00";"    12.7"
"6728";"A048120";"A044108";"1998JJ00";"    12.8"
"6729";"A048120";"A044108";"1999JJ00";"    13.7"
"6730";"A048120";"A044108";"2000JJ00";"    12.7"
"6731";"A048120";"A044108";"2001JJ00";"    12.5"
"6732";"A048120";"A044108";"2002JJ00";"    11.2"
"6733";"A048120";"A044108";"2003JJ00";"    10.5"
"6734";"A048120";"A044108";"2004JJ00";"    10.3"
"6735";"A048120";"A044108";"2005JJ00";"    10.5"
"6736";"A048120";"A044108";"2006JJ00";"    10.1"
"6737";"A048120";"A044108";"2007JJ00";"     9.6"
"6738";"A048120";"A044108";"2008JJ00";"     9.5"
"6739";"A048120";"A044108";"2009JJ00";"     9.1"
"6740";"A048120";"A044108";"2010JJ00";"     8.0"
"6741";"A048120";"A044108";"2011JJ00";"     8.5"
"6742";"A048120";"A044108";"2012JJ00";"     7.7"
"6743";"A048120";"A044108";"2013JJ00";"     7.8"
"6744";"A048120";"A044108";"2014JJ00";"     7.9"
"6745";"A048120";"A044108";"2015JJ00";"     7.4"
"6746";"A048120";"A044108";"2016JJ00";"     7.8"
"6747";"A048120";"A044108";"2017JJ00";"     7.2"
"6748";"A048120";"A044108";"2018JJ00";"     7.2"
"6749";"A048120";"A044108";"2019JJ00";"     6.7"
"6750";"A048120";"A044108";"2020JJ00";"     6.7"
"6751";"A048120";"A044108";"2021JJ00";"     6.5"
"6752";"A048120";"A044116";"1990JJ00";"     3.9"
"6753";"A048120";"A044116";"1991JJ00";"     4.0"
"6754";"A048120";"A044116";"1992JJ00";"     3.9"
"6755";"A048120";"A044116";"1993JJ00";"     3.9"
"6756";"A048120";"A044116";"1994JJ00";"     4.0"
"6757";"A048120";"A044116";"1995JJ00";"     3.9"
"6758";"A048120";"A044116";"1996JJ00";"     4.1"
"6759";"A048120";"A044116";"1997JJ00";"     4.0"
"6760";"A048120";"A044116";"1998JJ00";"     3.9"
"6761";"A048120";"A044116";"1999JJ00";"     4.2"
"6762";"A048120";"A044116";"2000JJ00";"     3.8"
"6763";"A048120";"A044116";"2001JJ00";"     3.7"
"6764";"A048120";"A044116";"2002JJ00";"     3.2"
"6765";"A048120";"A044116";"2003JJ00";"     2.9"
"6766";"A048120";"A044116";"2004JJ00";"     2.8"
"6767";"A048120";"A044116";"2005JJ00";"     2.7"
"6768";"A048120";"A044116";"2006JJ00";"     2.5"
"6769";"A048120";"A044116";"2007JJ00";"     2.3"
"6770";"A048120";"A044116";"2008JJ00";"     2.2"
"6771";"A048120";"A044116";"2009JJ00";"     2.0"
"6772";"A048120";"A044116";"2010JJ00";"     1.7"
"6773";"A048120";"A044116";"2011JJ00";"     1.7"
"6774";"A048120";"A044116";"2012JJ00";"     1.5"
"6775";"A048120";"A044116";"2013JJ00";"     1.4"
"6776";"A048120";"A044116";"2014JJ00";"     1.4"
"6777";"A048120";"A044116";"2015JJ00";"     1.3"
"6778";"A048120";"A044116";"2016JJ00";"     1.3"
"6779";"A048120";"A044116";"2017JJ00";"     1.2"
"6780";"A048120";"A044116";"2018JJ00";"     1.1"
"6781";"A048120";"A044116";"2019JJ00";"     1.1"
"6782";"A048120";"A044116";"2020JJ00";"     1.1"
"6783";"A048120";"A044116";"2021JJ00";"     1.0"
"6784";"A048120";"A044117";"1990JJ00";"     0.0"
"6785";"A048120";"A044117";"1991JJ00";"     0.0"
"6786";"A048120";"A044117";"1992JJ00";"     0.0"
"6787";"A048120";"A044117";"1993JJ00";"     0.0"
"6788";"A048120";"A044117";"1994JJ00";"     0.0"
"6789";"A048120";"A044117";"1995JJ00";"     0.0"
"6790";"A048120";"A044117";"1996JJ00";"     0.0"
"6791";"A048120";"A044117";"1997JJ00";"     0.0"
"6792";"A048120";"A044117";"1998JJ00";"     0.0"
"6793";"A048120";"A044117";"1999JJ00";"     0.0"
"6794";"A048120";"A044117";"2000JJ00";"     0.0"
"6795";"A048120";"A044117";"2001JJ00";"     0.0"
"6796";"A048120";"A044117";"2002JJ00";"     0.0"
"6797";"A048120";"A044117";"2003JJ00";"     0.0"
"6798";"A048120";"A044117";"2004JJ00";"     0.0"
"6799";"A048120";"A044117";"2005JJ00";"     0.0"
"6800";"A048120";"A044117";"2006JJ00";"     0.0"
"6801";"A048120";"A044117";"2007JJ00";"     0.0"
"6802";"A048120";"A044117";"2008JJ00";"     0.0"
"6803";"A048120";"A044117";"2009JJ00";"     0.0"
"6804";"A048120";"A044117";"2010JJ00";"     0.0"
"6805";"A048120";"A044117";"2011JJ00";"     0.0"
"6806";"A048120";"A044117";"2012JJ00";"     0.0"
"6807";"A048120";"A044117";"2013JJ00";"     0.0"
"6808";"A048120";"A044117";"2014JJ00";"     0.0"
"6809";"A048120";"A044117";"2015JJ00";"     0.0"
"6810";"A048120";"A044117";"2016JJ00";"     0.0"
"6811";"A048120";"A044117";"2017JJ00";"     0.0"
"6812";"A048120";"A044117";"2018JJ00";"     0.0"
"6813";"A048120";"A044117";"2019JJ00";"     0.0"
"6814";"A048120";"A044117";"2020JJ00";"     0.0"
"6815";"A048120";"A044117";"2021JJ00";"     0.0"
"6816";"A048120";"A044115";"1990JJ00";"     3.9"
"6817";"A048120";"A044115";"1991JJ00";"     4.0"
"6818";"A048120";"A044115";"1992JJ00";"     3.9"
"6819";"A048120";"A044115";"1993JJ00";"     3.9"
"6820";"A048120";"A044115";"1994JJ00";"     4.0"
"6821";"A048120";"A044115";"1995JJ00";"     3.9"
"6822";"A048120";"A044115";"1996JJ00";"     4.1"
"6823";"A048120";"A044115";"1997JJ00";"     4.0"
"6824";"A048120";"A044115";"1998JJ00";"     3.9"
"6825";"A048120";"A044115";"1999JJ00";"     4.2"
"6826";"A048120";"A044115";"2000JJ00";"     3.8"
"6827";"A048120";"A044115";"2001JJ00";"     3.7"
"6828";"A048120";"A044115";"2002JJ00";"     3.2"
"6829";"A048120";"A044115";"2003JJ00";"     2.9"
"6830";"A048120";"A044115";"2004JJ00";"     2.8"
"6831";"A048120";"A044115";"2005JJ00";"     2.7"
"6832";"A048120";"A044115";"2006JJ00";"     2.5"
"6833";"A048120";"A044115";"2007JJ00";"     2.3"
"6834";"A048120";"A044115";"2008JJ00";"     2.2"
"6835";"A048120";"A044115";"2009JJ00";"     2.0"
"6836";"A048120";"A044115";"2010JJ00";"     1.7"
"6837";"A048120";"A044115";"2011JJ00";"     1.7"
"6838";"A048120";"A044115";"2012JJ00";"     1.5"
"6839";"A048120";"A044115";"2013JJ00";"     1.4"
"6840";"A048120";"A044115";"2014JJ00";"     1.4"
"6841";"A048120";"A044115";"2015JJ00";"     1.3"
"6842";"A048120";"A044115";"2016JJ00";"     1.3"
"6843";"A048120";"A044115";"2017JJ00";"     1.2"
"6844";"A048120";"A044115";"2018JJ00";"     1.1"
"6845";"A048120";"A044115";"2019JJ00";"     1.1"
"6846";"A048120";"A044115";"2020JJ00";"     1.1"
"6847";"A048120";"A044115";"2021JJ00";"     1.0"
"6848";"A048120";"A044107";"1990JJ00";"     0.2"
"6849";"A048120";"A044107";"1991JJ00";"     0.2"
"6850";"A048120";"A044107";"1992JJ00";"     0.2"
"6851";"A048120";"A044107";"1993JJ00";"     0.2"
"6852";"A048120";"A044107";"1994JJ00";"     0.2"
"6853";"A048120";"A044107";"1995JJ00";"     0.2"
"6854";"A048120";"A044107";"1996JJ00";"     0.2"
"6855";"A048120";"A044107";"1997JJ00";"     0.2"
"6856";"A048120";"A044107";"1998JJ00";"     0.2"
"6857";"A048120";"A044107";"1999JJ00";"     0.2"
"6858";"A048120";"A044107";"2000JJ00";"     0.2"
"6859";"A048120";"A044107";"2001JJ00";"     0.2"
"6860";"A048120";"A044107";"2002JJ00";"     0.1"
"6861";"A048120";"A044107";"2003JJ00";"     0.1"
"6862";"A048120";"A044107";"2004JJ00";"     0.1"
"6863";"A048120";"A044107";"2005JJ00";"     0.1"
"6864";"A048120";"A044107";"2006JJ00";"     0.1"
"6865";"A048120";"A044107";"2007JJ00";"     0.1"
"6866";"A048120";"A044107";"2008JJ00";"     0.1"
"6867";"A048120";"A044107";"2009JJ00";"     0.1"
"6868";"A048120";"A044107";"2010JJ00";"     0.1"
"6869";"A048120";"A044107";"2011JJ00";"     0.1"
"6870";"A048120";"A044107";"2012JJ00";"     0.1"
"6871";"A048120";"A044107";"2013JJ00";"     0.1"
"6872";"A048120";"A044107";"2014JJ00";"     0.1"
"6873";"A048120";"A044107";"2015JJ00";"     0.1"
"6874";"A048120";"A044107";"2016JJ00";"     0.1"
"6875";"A048120";"A044107";"2017JJ00";"     0.0"
"6876";"A048120";"A044107";"2018JJ00";"     0.0"
"6877";"A048120";"A044107";"2019JJ00";"     0.0"
"6878";"A048120";"A044107";"2020JJ00";"     0.0"
"6879";"A048120";"A044107";"2021JJ00";"     0.0"
"6880";"A048120";"A044118";"1990JJ00";"     3.8"
"6881";"A048120";"A044118";"1991JJ00";"     3.8"
"6882";"A048120";"A044118";"1992JJ00";"     3.7"
"6883";"A048120";"A044118";"1993JJ00";"     3.7"
"6884";"A048120";"A044118";"1994JJ00";"     3.8"
"6885";"A048120";"A044118";"1995JJ00";"     3.8"
"6886";"A048120";"A044118";"1996JJ00";"     4.0"
"6887";"A048120";"A044118";"1997JJ00";"     3.8"
"6888";"A048120";"A044118";"1998JJ00";"     3.8"
"6889";"A048120";"A044118";"1999JJ00";"     4.0"
"6890";"A048120";"A044118";"2000JJ00";"     3.6"
"6891";"A048120";"A044118";"2001JJ00";"     3.5"
"6892";"A048120";"A044118";"2002JJ00";"     3.1"
"6893";"A048120";"A044118";"2003JJ00";"     2.8"
"6894";"A048120";"A044118";"2004JJ00";"     2.7"
"6895";"A048120";"A044118";"2005JJ00";"     2.6"
"6896";"A048120";"A044118";"2006JJ00";"     2.4"
"6897";"A048120";"A044118";"2007JJ00";"     2.2"
"6898";"A048120";"A044118";"2008JJ00";"     2.1"
"6899";"A048120";"A044118";"2009JJ00";"     1.9"
"6900";"A048120";"A044118";"2010JJ00";"     1.6"
"6901";"A048120";"A044118";"2011JJ00";"     1.6"
"6902";"A048120";"A044118";"2012JJ00";"     1.4"
"6903";"A048120";"A044118";"2013JJ00";"     1.4"
"6904";"A048120";"A044118";"2014JJ00";"     1.3"
"6905";"A048120";"A044118";"2015JJ00";"     1.2"
"6906";"A048120";"A044118";"2016JJ00";"     1.2"
"6907";"A048120";"A044118";"2017JJ00";"     1.1"
"6908";"A048120";"A044118";"2018JJ00";"     1.1"
"6909";"A048120";"A044118";"2019JJ00";"     1.0"
"6910";"A048120";"A044118";"2020JJ00";"     1.0"
"6911";"A048120";"A044118";"2021JJ00";"     1.0"
"6912";"A048120";"A044112";"1990JJ00";"    20.4"
"6913";"A048120";"A044112";"1991JJ00";"    20.6"
"6914";"A048120";"A044112";"1992JJ00";"    20.4"
"6915";"A048120";"A044112";"1993JJ00";"    20.8"
"6916";"A048120";"A044112";"1994JJ00";"    21.8"
"6917";"A048120";"A044112";"1995JJ00";"    22.1"
"6918";"A048120";"A044112";"1996JJ00";"    23.7"
"6919";"A048120";"A044112";"1997JJ00";"    23.6"
"6920";"A048120";"A044112";"1998JJ00";"    23.7"
"6921";"A048120";"A044112";"1999JJ00";"    25.6"
"6922";"A048120";"A044112";"2000JJ00";"    23.8"
"6923";"A048120";"A044112";"2001JJ00";"    23.4"
"6924";"A048120";"A044112";"2002JJ00";"    21.1"
"6925";"A048120";"A044112";"2003JJ00";"    19.6"
"6926";"A048120";"A044112";"2004JJ00";"    18.9"
"6927";"A048120";"A044112";"2005JJ00";"    19.1"
"6928";"A048120";"A044112";"2006JJ00";"    18.1"
"6929";"A048120";"A044112";"2007JJ00";"    17.5"
"6930";"A048120";"A044112";"2008JJ00";"    17.4"
"6931";"A048120";"A044112";"2009JJ00";"    16.7"
"6932";"A048120";"A044112";"2010JJ00";"    14.3"
"6933";"A048120";"A044112";"2011JJ00";"    15.0"
"6934";"A048120";"A044112";"2012JJ00";"    13.1"
"6935";"A048120";"A044112";"2013JJ00";"    12.9"
"6936";"A048120";"A044112";"2014JJ00";"    12.6"
"6937";"A048120";"A044112";"2015JJ00";"    11.3"
"6938";"A048120";"A044112";"2016JJ00";"    11.8"
"6939";"A048120";"A044112";"2017JJ00";"    10.6"
"6940";"A048120";"A044112";"2018JJ00";"    10.4"
"6941";"A048120";"A044112";"2019JJ00";"     9.8"
"6942";"A048120";"A044112";"2020JJ00";"     9.9"
"6943";"A048120";"A044112";"2021JJ00";"     9.5"
"6944";"A048120";"A044110";"1990JJ00";"     0.0"
"6945";"A048120";"A044110";"1991JJ00";"     0.0"
"6946";"A048120";"A044110";"1992JJ00";"     0.0"
"6947";"A048120";"A044110";"1993JJ00";"     0.0"
"6948";"A048120";"A044110";"1994JJ00";"     0.0"
"6949";"A048120";"A044110";"1995JJ00";"     0.0"
"6950";"A048120";"A044110";"1996JJ00";"     0.0"
"6951";"A048120";"A044110";"1997JJ00";"     0.0"
"6952";"A048120";"A044110";"1998JJ00";"     0.0"
"6953";"A048120";"A044110";"1999JJ00";"     0.0"
"6954";"A048120";"A044110";"2000JJ00";"     0.0"
"6955";"A048120";"A044110";"2001JJ00";"     0.0"
"6956";"A048120";"A044110";"2002JJ00";"     0.0"
"6957";"A048120";"A044110";"2003JJ00";"     0.0"
"6958";"A048120";"A044110";"2004JJ00";"     0.0"
"6959";"A048120";"A044110";"2005JJ00";"     0.0"
"6960";"A048120";"A044110";"2006JJ00";"     0.0"
"6961";"A048120";"A044110";"2007JJ00";"     0.0"
"6962";"A048120";"A044110";"2008JJ00";"     0.0"
"6963";"A048120";"A044110";"2009JJ00";"     0.0"
"6964";"A048120";"A044110";"2010JJ00";"     0.0"
"6965";"A048120";"A044110";"2011JJ00";"     0.0"
"6966";"A048120";"A044110";"2012JJ00";"     0.0"
"6967";"A048120";"A044110";"2013JJ00";"     0.0"
"6968";"A048120";"A044110";"2014JJ00";"     0.0"
"6969";"A048120";"A044110";"2015JJ00";"     0.0"
"6970";"A048120";"A044110";"2016JJ00";"     0.0"
"6971";"A048120";"A044110";"2017JJ00";"     0.0"
"6972";"A048120";"A044110";"2018JJ00";"     0.0"
"6973";"A048120";"A044110";"2019JJ00";"     0.0"
